conversation_id,utterance_id,channel,is_final,offset_ms,duration_ms,audio_finish_time,received_at,latency_seconds,confidence,transcript_text,word_count,anomaly,received_dt,conversation_date,hour_of_day,day_of_week
48e09e9e-16af-4f35-9266-88fb61794795,41ef3e6c-6308-4980-b1f0-a1ac0c448534,INTERNAL,True,210057,1227,1760550398.4201899,1760550398.8710809,0.45089101791381836,0.992,okay what's the invoice number,5,normal,2025-10-15 17:46:38.871080875+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,1f6b916a-2997-45e1-999c-41050e392bb7,EXTERNAL,True,670839,2059,1760550399.601638,1760550402.2159328,2.6142947673797607,0.9032,load capacity four thousand pounds,5,normal,2025-10-15 17:46:42.215932846+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,7c790997-cae0-48de-aa51-f98a97c416cd,INTERNAL,True,677476,628,1760550404.8076382,1760550404.930217,0.12257885932922363,0.853,yeah it's a yeah,4,normal,2025-10-15 17:46:44.930217028+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,85099114-c87f-4de6-a3c7-088c9edf90ae,EXTERNAL,True,212480,5261,1760550404.8771899,1760550405.9513128,1.0741229057312012,0.9786250000000001,the invoice number should have been nine five one three five one seven zero three eight,16,normal,2025-10-15 17:46:45.951312780+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,06bfcaff-3c94-4c21-b835-da8d31461806,INTERNAL,True,680260,3502,1760550410.4656382,1760550411.062386,0.596747875213623,0.8687777777777778,a finale yes brant or material for the core,9,normal,2025-10-15 17:46:51.062386036+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,0293b670-d589-4008-b271-04b29c60558b,INTERNAL,True,688958,1646,1760550417.3076382,1760550417.9068642,0.5992259979248047,0.8653333333333334,some kind of a plastic best,6,normal,2025-10-15 17:46:57.906864166+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,1556042e-fe05-488a-9c82-21ad12e6c091,INTERNAL,True,81579,3085,1760550420.3879468,1760550421.1037571,0.7158102989196777,0.9917999999999999,thank you for calling grainger my name is angela may i have your name please,15,normal,2025-10-15 17:47:01.103757143+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,c51f1318-7674-4e3f-a9af-b81291576db4,EXTERNAL,True,225580,7021,1760550419.73719,1760550422.038249,2.3010590076446533,0.9740666666666666,and she actually you know again she uploaded it using that the account number instead,15,normal,2025-10-15 17:47:02.038249016+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,74e29e1a-cc08-4fd0-a64d-774c1b08f1fe,EXTERNAL,True,85838,2287,1760550423.8489468,1760550424.17398,0.32503318786621094,0.7223333333333333,john super spa,3,normal,2025-10-15 17:47:04.173979998+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,a9303311-f189-438f-b6b9-3f39a4bebec6,EXTERNAL,True,693899,3444,1760550424.046638,1760550425.049543,1.0029048919677734,0.9096,when they make something like that with a rubber od,10,normal,2025-10-15 17:47:05.049542904+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,d3e4f948-3698-4027-8fb9-cc05675050d6,INTERNAL,True,235598,3646,1760550426.38019,1760550426.867361,0.4871711730957031,0.9975555555555555,okay and when you say uploaded what do you mean by that like to make a payment or,18,normal,2025-10-15 17:47:06.867361069+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,db415fcf-3984-4973-8214-19a83a6e1261,INTERNAL,True,89158,1544,1760550426.4259467,1760550427.161411,0.735464334487915,0.9777999999999999,thank you and the name of the company you're with,10,normal,2025-10-15 17:47:07.161411047+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,48a86da2-1d86-4d61-89ad-cc8277563756,INTERNAL,True,701298,1649,1760550429.650638,1760550429.8904371,0.23979902267456055,0.7913333333333332,we outside let me see here,6,normal,2025-10-15 17:47:09.890437126+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,4a4e74cf-9df6-4583-8769-ccd09592916b,EXTERNAL,True,703073,36,1760550429.812638,1760550429.904165,0.09152698516845703,0.537,yeah,1,normal,2025-10-15 17:47:09.904165030+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,f7275cee-a376-411b-9841-0a5f7b5ed2b3,INTERNAL,True,95379,1306,1760550432.4089468,1760550433.23464,0.8256931304931641,0.8564999999999999,is it ended seven two one,6,normal,2025-10-15 17:47:13.234639883+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,592f856e-291c-434c-a790-042e66394967,EXTERNAL,True,98169,36,1760550433.9289467,1760550434.0378969,0.10895013809204102,0.738,yeah,1,normal,2025-10-15 17:47:14.037896872+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,abd50346-24be-4e19-89ee-b3784618810b,EXTERNAL,True,91719,3083,1760550430.5259469,1760550435.33345,4.8075032234191895,0.915076923076923,franciscan health and crown point i got my account number if that help,13,normal,2025-10-15 17:47:15.333450079+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,7178fac5-2794-4364-848b-4bbafe2db351,EXTERNAL,True,704919,3603,1760550435.2256382,1760550436.020352,0.7947137355804443,0.8810000000000001,so it might not be as noisy running it down hallway,11,normal,2025-10-15 17:47:16.020351887+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,4785eb92-2c08-4709-8f1d-f92d8d228826,INTERNAL,True,252303,37,1760550439.4761899,1760550439.568845,0.09265518188476562,0.999,okay,1,normal,2025-10-15 17:47:19.568845034+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,71943c1f-8635-4e58-8db0-0334d37edc6b,INTERNAL,True,715018,2524,1760550444.2456381,1760550444.916915,0.6712768077850342,0.9546923076923076,it looks like the other option we have would be a poly orphan,13,normal,2025-10-15 17:47:24.916914940+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,c29ef227-18f7-43d8-925b-5731045294fa,EXTERNAL,True,239160,19561,1760550445.85719,1760550448.1372428,2.280052900314331,0.9480892857142854,we we no no no we we handle every time we get an invoice any of us admins we use electronic invoicing so you have to upload we get the invoice coded to the location that it's supposed to go to and then we we scan it to ourselves and then we log into ay p,56,normal,2025-10-15 17:47:28.137242794+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,f4192b08-7eb5-4124-807b-1e1be3d83799,INTERNAL,True,99080,19401,1760550454.2049468,1760550456.19035,1.985403299331665,0.9379166666666668,yes it does help and thank you if you heard me make a little scuffy noise when you when i when you when i got on the line i didn't direct that at you i thought i was still on the phone with the other customer and i was trying to force him literally john force him to take the item number because we have plas of them in stock and nor,72,normal,2025-10-15 17:47:36.190350056+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,44265793-f1ba-42e7-b12b-1e15822589f7,EXTERNAL,True,122187,37,1760550457.9479468,1760550458.1061308,0.15818405151367188,0.918,okay,1,normal,2025-10-15 17:47:38.106130838+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,feb51d08-2728-4433-ae7f-d56298931f72,INTERNAL,True,732559,3863,1760550463.125638,1760550464.03707,0.9114320278167725,0.9526111111111109,two different options there's a light duty that would be rated for two hundred eighty pounds and a,18,normal,2025-10-15 17:47:44.037070036+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,e7304fbf-8dcf-4861-82f4-44db080c404a,INTERNAL,True,737678,1449,1760550465.8306382,1760550467.0381372,1.2074990272521973,0.9927142857142857,heavy duty rated for twenty six hundred,7,normal,2025-10-15 17:47:47.038137197+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,96052cc5-3817-478b-89a8-75754052d717,EXTERNAL,True,128979,476,1760550465.1789467,1760550467.1020522,1.9231054782867432,0.8565,oh jeez,2,normal,2025-10-15 17:47:47.102052212+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,f7afe8d1-14a0-423e-b6e8-77f45c79363c,INTERNAL,True,277519,2581,1760550467.2361898,1760550467.6960409,0.4598510265350342,0.9668333333333333,okay so do you just want me to resend you the invoice,12,normal,2025-10-15 17:47:47.696040869+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,5304cf65-3747-4127-8711-11d6265f91dc,EXTERNAL,True,740315,156,1760550467.174638,1760550467.869374,0.6947360038757324,0.992,wow,1,normal,2025-10-15 17:47:47.869374037+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,722a56dc-52fc-4989-9c06-0ed99bbd2949,EXTERNAL,True,259080,19441,1760550465.6571898,1760550467.983833,2.326643228530884,0.9399666666666663,open an invoice and we scan it into there and that's the beginning but then once then your next step is you have to create the invoice inside the system well you have to enter invoice invoice number the amount due the sales tax well you gotta enter the right invoice number that's all there is to it i mean,60,normal,2025-10-15 17:47:47.983833075+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,bc6510bf-858a-43ad-b2a6-b4e15e9002fb,EXTERNAL,True,742579,2205,1760550471.487638,1760550471.94336,0.4557220935821533,0.9173,what's the twenty six hundred number i'll check that out,10,normal,2025-10-15 17:47:51.943360090+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,aec49cea-71aa-44be-8a3f-97d214025099,INTERNAL,True,745520,3502,1760550475.7256382,1760550476.005527,0.2798888683319092,0.9157857142857141,that one is a four three five x as in x ray nine seven,14,normal,2025-10-15 17:47:56.005527020+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,e23c1684-d974-4c99-b0aa-9bfc1afabbbb,INTERNAL,True,119040,19760,1760550474.5239468,1760550476.092202,1.5682551860809326,0.9425316455696205,like you care no across georgia and he's like look i'll be really upset if i get there and i can't look at the product and i'm like we'll take the item number down he goes no i don't want to and i was like i know right john and i'm that person and i'm like no you should really take the item number down because i know what's gonna happen watch talk to some girl phone right you,79,normal,2025-10-15 17:47:56.092201948+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,2a3dc9d8-b512-4afb-ae19-2a07afa82157,EXTERNAL,True,281279,7802,1760550476.21719,1760550476.897614,0.6804239749908447,0.9612499999999998,no no no i want to make sure that you guys received that payment even though we did not put the right invoice number,24,normal,2025-10-15 17:47:56.897614002+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,de61428b-90b7-440a-b2c3-036dd9341315,INTERNAL,True,290077,1225,1760550478.43819,1760550478.70862,0.2704300880432129,0.9700000000000001,okay when was the payment sent,6,normal,2025-10-15 17:47:58.708620071+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,8c99e5c4-c4c7-46ce-8df4-53e639c5cc27,EXTERNAL,True,751531,39,1760550478.273638,1760550478.858253,0.5846149921417236,0.74,okay,1,normal,2025-10-15 17:47:58.858253002+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,fb21feb4-00be-4f76-a54e-12eaa387c147,INTERNAL,True,139159,3989,1760550478.8719468,1760550482.275914,3.4039671421051025,0.8518666666666668,i mean oh my gosh some girl okay can you talk you done that before,15,normal,2025-10-15 17:48:02.275913954+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,67225cff-016b-4700-9a6e-70ebcc3abe42,EXTERNAL,True,292919,3463,1760550483.51819,1760550483.772882,0.25469207763671875,0.9500555555555555,i have no clue on i thought you could tell me that by looking at the invoice number,18,normal,2025-10-15 17:48:03.772881985+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,2b8a44c5-24a7-4e29-b767-eb458289e452,INTERNAL,True,147257,428,1760550483.4089468,1760550484.033546,0.6245992183685303,0.8,alrighty,1,normal,2025-10-15 17:48:04.033545971+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,1c3943fb-9cb1-43d6-b03b-7500e5eb3978,EXTERNAL,True,144219,4923,1760550484.8659468,1760550485.182611,0.3166642189025879,0.8822000000000003,yeah whenever you're ready what i got is i got i got to return a couple of items that's all,20,normal,2025-10-15 17:48:05.182610989+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,3eb6b4aa-9d87-4f64-8ed2-c73e64a37dd4,EXTERNAL,True,153811,37,1760550489.5719469,1760550490.135533,0.5635862350463867,0.265,i,1,normal,2025-10-15 17:48:10.135533094+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,32e5d4fd-74ce-4be7-8632-1ab4a8bf11f0,INTERNAL,True,148739,4105,1760550488.567947,1760550490.272733,1.7047860622406006,0.9483333333333331,i just felt awful when i when i did that to you okay go ahead whenever you're ready,18,normal,2025-10-15 17:48:10.272732973+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,7dcde2a9-3741-4774-833c-4bcf12224968,EXTERNAL,True,764438,1726,1760550492.867638,1760550492.911438,0.04379987716674805,0.9390000000000001,and that is a whole set,6,normal,2025-10-15 17:48:12.911437988+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,466d2104-7203-4333-b31e-673f03924d50,INTERNAL,True,296720,9340,1760550493.1961899,1760550494.1184099,0.92221999168396,0.9705121951219513,i can't look at that at all so i'm gonna have to call our collections department and see if they can see that here so just bear with me here just a minute and i'm gonna give them a call and,41,normal,2025-10-15 17:48:14.118409872+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,d84c880b-57e1-4df5-a857-663038bd27e0,INTERNAL,True,155219,4261,1760550495.2039468,1760550496.2326899,1.028743028640747,0.9885454545454543,i i've got your order history so i'm ready go ahead,11,normal,2025-10-15 17:48:16.232689857+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,21dac9e7-44c9-4be7-abe6-f0d2a6360dfe,EXTERNAL,True,767439,2325,1760550496.467638,1760550496.992032,0.5243940353393555,0.9910000000000002,that's a set for seventy seven dollars is that right,10,normal,2025-10-15 17:48:16.992032051+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,6b114258-b03d-4ab8-8958-aa831c0cb7e6,INTERNAL,True,770860,1662,1760550499.2256382,1760550499.9171252,0.6914870738983154,0.8537142857142859,yep i set for seventy seven dollars,7,normal,2025-10-15 17:48:19.917125225+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,50a54775-8039-41cb-adc0-f348e9abd167,EXTERNAL,True,160179,3924,1760550499.8269467,1760550501.1798568,1.352910041809082,0.9520000000000001,alright the first order number that this this products on is one five six,14,normal,2025-10-15 17:48:21.179856777+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,1e765759-0b66-4ed4-859a-d7e0d9ac3060,INTERNAL,True,773717,750,1760550501.170638,1760550502.042689,0.8720510005950928,0.7533333333333334,so two can,3,normal,2025-10-15 17:48:22.042689085+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,ca75297a-7f8b-44c0-8e48-284b384f83d7,EXTERNAL,True,165639,2384,1760550503.7469468,1760550504.089493,0.3425462245941162,0.9491428571428572,one nine five three one o three,7,normal,2025-10-15 17:48:24.089493036+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,8fb57d68-24ba-4733-8c0d-f0b1f607cbb2,INTERNAL,True,776555,933,1760550504.191638,1760550504.94336,0.7517220973968506,0.66675,to rigid and ta,4,normal,2025-10-15 17:48:24.943360090+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,318dd0d9-7ee4-4858-a7bd-6fae373f2650,EXTERNAL,True,305900,11161,1760550504.19719,1760550505.185756,0.9885659217834473,0.9350263157894737,okay let me let me look at let me look at something real quick let me see if it shows yes it shows it was made on five twenty nine and i've got a check number as well,38,normal,2025-10-15 17:48:25.185755968+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,d969ad54-cb41-41ec-9a8b-69ed0336c231,INTERNAL,True,169094,118,1760550504.9359467,1760550506.434819,1.4988722801208496,0.904,huh,1,normal,2025-10-15 17:48:26.434818983+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,a519e739-da1b-48dc-a123-cb6f7e9932c3,EXTERNAL,True,170437,235,1760550506.3959467,1760550507.180303,0.7843563556671143,0.996,it is,2,normal,2025-10-15 17:48:27.180303097+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,762f9618-4a35-4457-a10e-9a1808268c3e,INTERNAL,True,779799,1181,1760550507.683638,1760550508.19893,0.5152919292449951,0.7143333333333334,the words escaping a too swivel,6,normal,2025-10-15 17:48:28.198930025+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,90f8691f-5fe0-4016-b7d3-a26fc11c588b,INTERNAL,True,318297,2407,1760550507.84019,1760550508.764297,0.9241070747375488,0.9407,okay what are the last few of the check number,10,normal,2025-10-15 17:48:28.764297009+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,aebb848a-571c-4c02-8347-4d296cb918b5,EXTERNAL,True,172794,2728,1760550511.245947,1760550512.438973,1.193026065826416,0.9691666666666666,ther bird barriers there the cages,6,normal,2025-10-15 17:48:32.438972950+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,c556fe1b-bf14-44cb-84e9-81f86affe177,INTERNAL,True,176074,418,1760550512.215947,1760550513.06004,0.8440930843353271,0.9923333333333334,two of them,3,normal,2025-10-15 17:48:33.060039997+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,f6ff4171-c964-46ad-bba2-410686643ecd,EXTERNAL,True,323296,4385,1760550514.81719,1760550515.926753,1.1095631122589111,0.9287272727272728,this one begins in like a hundred and fifty or about over one million something but it ends in two eighty five,22,normal,2025-10-15 17:48:35.926753044+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,29525890-ec7f-4895-a501-0edf431d04f8,EXTERNAL,True,786239,2848,1760550515.790638,1760550517.068815,1.27817702293396,0.7547777777777778,and we go under five inch will with two,9,normal,2025-10-15 17:48:37.068814993+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,8dc4b225-15bb-465f-86a7-427ac58ca4f8,EXTERNAL,True,177300,3981,1760550517.0049467,1760550517.116097,0.11115026473999023,0.9508666666666666,yeah i need to return those they're smaller and what what we thought they were,15,normal,2025-10-15 17:48:37.116096973+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,b183e2c7-b392-4c65-ad83-00720d3bc82b,INTERNAL,True,328439,4763,1760550520.3381898,1760550520.82025,0.48206019401550293,0.9504736842105264,two eighty five okay well let me call our credit and collections and i'll be right back with you,19,normal,2025-10-15 17:48:40.820250034+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,d4c3e027-3aae-4ec7-aa00-c6b5d4705760,INTERNAL,True,182137,1815,1760550519.6759467,1760550521.033472,1.35752534866333,0.755,understandable on too small,4,normal,2025-10-15 17:48:41.033472060+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,8d508d00-f530-4657-bb32-dff33f191edb,EXTERNAL,True,791379,3222,1760550521.3046381,1760550522.205143,0.9005048274993896,0.9307272727272728,and what about the whole pattern it doesn't say does it,11,normal,2025-10-15 17:48:42.205142975+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,366e0c8f-cfe4-4b1b-bc82-0fe5337f21f4,INTERNAL,True,798712,228,1760550525.6436381,1760550526.043631,0.3999929428100586,0.972,see here,2,normal,2025-10-15 17:48:46.043631077+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,8ee2d367-0538-460a-a78c-cbf1f6d32248,INTERNAL,True,185640,5901,1760550527.2649467,1760550528.234453,0.9695062637329102,0.9020869565217392,you know did you have a particular branch you prefer because i think it i show klein avenue in gary is that correct,23,normal,2025-10-15 17:48:48.234452963+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,123619a2-9c16-4818-a254-c673c516f319,EXTERNAL,True,192299,1823,1760550529.8459468,1760550530.049855,0.20390820503234863,0.8858750000000001,yes yes that's what we'll ship them to,8,normal,2025-10-15 17:48:50.049854994+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,3ed5a2dc-84b2-427b-a8a5-97fc955b92f4,EXTERNAL,True,195375,728,1760550531.8269467,1760550531.9595048,0.13255810737609863,0.8736666666666667,or you know,3,normal,2025-10-15 17:48:51.959504843+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,e11567be-860f-4a2b-9986-d5bda1a9bf0e,INTERNAL,True,195239,9763,1760550540.725947,1760550541.566221,0.8402740955352783,0.9492857142857142,okay yeah yeah exactly you're gonna bring them in you can or have someone bring them in or or ship them back i can give you an address if needed okay after we're done here,35,normal,2025-10-15 17:49:01.566220999+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,82e02d81-c92d-48e2-bdfa-f331567ac3e3,INTERNAL,True,812181,2940,1760550541.8246381,1760550542.3471968,0.5225586891174316,0.8847142857142857,yeah just specifies four mount holes absolutely,7,normal,2025-10-15 17:49:02.347196817+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,9bd8bd25-9dab-4d40-82a9-ad99d56eb6fa,EXTERNAL,True,334200,19760,1760550541.09619,1760550542.731018,1.6348280906677246,0.9203116883116882,okay my biggest concern hun is that you guys probably were you know you probably don't carry it's a payment but most vendors you you know you're gonna look at your remittance and the invoice numbers paid and you're gonna see that go who okay this is wrong and we were overpaid or something i just want to make sure there's that since we didn't have a statement for grainger i don't know i just trying to,77,normal,2025-10-15 17:49:02.731018066+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,a2a8bfe9-62b2-449f-a513-bb6876fc04d0,EXTERNAL,True,206351,314,1760550542.3889468,1760550544.029202,1.6402552127838135,0.96,okay,1,normal,2025-10-15 17:49:04.029201984+00:00,2025-10-15,17,Wednesday
f54966e3-e117-4a1e-b14f-fd3289db21fe,f7ff4677-6f4b-45e4-93b2-bddb6d10fdb1,INTERNAL,True,818157,1646,1760550546.506638,1760550546.873039,0.36640095710754395,0.5305,say a five pattern,4,normal,2025-10-15 17:49:06.873039007+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,382caecd-7e74-44e6-b072-1a81c4c4392f,EXTERNAL,True,354120,7524,1760550548.78019,1760550550.041692,1.2615020275115967,0.9671333333333333,to check on your end did you see that cause there was another another one just like this that was done in august so i just need to find out,30,normal,2025-10-15 17:49:10.041692019+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,252549ae-8f2e-4d75-a89d-3e3bc60f05dc,INTERNAL,True,360699,6262,1760550554.09719,1760550555.1393752,1.0421853065490723,0.977125,okay yeah you i'm sure they look at the amount and then they'll see what's owed but i'll just call to just double check,24,normal,2025-10-15 17:49:15.139375210+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,f90153fb-ac1c-4338-999c-83f72a8dd944,EXTERNAL,True,368294,578,1760550556.00819,1760550556.6901739,0.6819839477539062,0.9986666666666667,okay thank you,3,normal,2025-10-15 17:49:16.690173864+00:00,2025-10-15,17,Wednesday
48e09e9e-16af-4f35-9266-88fb61794795,d236a5c0-94b9-4146-8c21-fffa8e94ae8e,INTERNAL,True,369435,429,1760550557.00019,1760550557.569551,0.5693609714508057,0.9976666666666668,okay thank you,3,normal,2025-10-15 17:49:17.569550991+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,6dc7a329-a088-4d4e-a2a8-df2df411cfe7,INTERNAL,True,208878,15982,1760550560.5839467,1760550561.780994,1.197047233581543,0.9470222222222219,uh one little moment i actually got this processing right now okay alright two branch okay so i'm gonna go ahead and save this up alright do you want the address you want me to like put it in the return notes and special instructions,45,normal,2025-10-15 17:49:21.780993938+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,c19bc93a-c8eb-4357-a454-01744873f64b,EXTERNAL,True,225600,3446,1760550564.7699468,1760550566.198396,1.4284491539001465,0.9545833333333332,yeah you could just do that if you want i'd appreciate that,12,normal,2025-10-15 17:49:26.198395967+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,3b55f6f2-b853-4f75-b8d9-e3c87e44a06a,INTERNAL,True,228840,7221,1760550571.784947,1760550572.204719,0.4197721481323242,0.8900833333333334,well yeah of course i will i type in grain your returns see i'm now so bad once i get going right klein gary,24,normal,2025-10-15 17:49:32.204719067+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,7993676d-4cb7-465c-b1cf-322652635e25,INTERNAL,True,237471,272,1760550573.4669468,1760550573.996901,0.529954195022583,0.558,the zip,2,normal,2025-10-15 17:49:33.996901035+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,105e66e6-34d1-4c8f-91b9-3b9d7c16a25f,INTERNAL,True,240118,5283,1760550581.1249468,1760550582.3811579,1.2562110424041748,0.9857777777777778,okay and then what's the next bit of huh,9,normal,2025-10-15 17:49:42.381157875+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,1f47b4e3-e97b-4dae-87c2-1176aa985c15,EXTERNAL,True,244378,4245,1760550584.3469467,1760550585.2585092,0.911562442779541,0.9754444444444444,that's that's the order number was one five six,9,normal,2025-10-15 17:49:45.258509159+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,519ed125-a3ed-4b2e-960b-77662a036682,EXTERNAL,True,250116,385,1760550586.2249467,1760550586.964055,0.7391083240509033,0.999,three nine,2,normal,2025-10-15 17:49:46.964055061+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,b5e55eb3-4438-4e7a-9982-d87c5529c53f,EXTERNAL,True,251859,2305,1760550589.8879468,1760550591.020562,1.132615089416504,0.9931999999999999,four nine nine zero seven,5,normal,2025-10-15 17:49:51.020561934+00:00,2025-10-15,17,Wednesday
80ac3f68-b037-4b1c-b996-242ae186be23,04434f25-c279-48fd-bfea-1d580c45bd73,INTERNAL,True,256697,3166,1760550595.5869467,1760550598.978111,3.3911643028259277,0.8818888888888889,okay that's a little bit better of an order when did you want to return on this or,18,normal,2025-10-15 17:49:58.978111029+00:00,2025-10-15,17,Wednesday
